ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,angle_avg,angle_std,FCC,HCP,ICOS,DECA,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Total_E,Formation_E
26,273,0.000075,6,9201,6743,2458,1.56E-25,19.9537,43.0306,23.0769,32.2677,3.2809,-0.2869,0.1806,18,202,275,52,437,335,933,587,126,36,3,1,0,0,0,0,0,0,0,0,0,0,11.1253,12.105,8.4378,0,5,2,3,15,62,247,365,475,617,489,556,5269,999,90,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,62,333,5241,999,90,7,0,0,0,0,0,0,5,2,3,15,62,247,364,475,607,427,223,28,0,0,0,0,0,0,0,0,2.89861,0.17035,3.59952,1.81997,51182,96.4804,34.80612038,3141,1507,0,3,9.675,11.1943,5.5073,379,182,167,193,192,238,299,428,435,527,458,583,4621,477,22,0,0,0,0,0,0,0,72,31,32,55,48,50,70,92,144,198,317,516,4619,477,22,0,0,0,0,0,0,0,307,151,135,138,144,188,229,336,291,329,141,67,2,0,0,0,0,0,0,0,0,0,-34498.503,1477.407
27,273,0.000075,7,10863,8289,2574,1.84E-25,23.5864,41.68,18.0935,34.0925,2.6342,-0.6134,0.6254,24,230,309,96,481,303,1017,608,133,29,2,1,0,0,0,0,0,0,0,0,0,0,11.2393,12.0927,8.4911,0,0,0,2,10,63,237,416,519,604,518,597,6671,1158,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,73,339,6638,1157,64,4,0,0,0,0,0,0,0,0,2,10,63,237,416,517,592,445,258,33,1,0,0,0,0,0,0,0,2.89892,0.16433,3.59995,1.8222,61046,96.6245,34.8092502,3912,2022,0,4,10.2484,11.4867,6.2607,192,136,119,127,208,245,348,495,477,619,539,757,5972,611,18,0,0,0,0,0,0,0,19,24,22,24,33,38,65,96,133,220,358,666,5962,611,18,0,0,0,0,0,0,0,173,112,97,103,175,207,283,399,344,399,181,91,10,0,0,0,0,0,0,0,0,0,-40934.389,1539.941
28,273,0.000075,8,12289,9696,2593,2.08E-25,26.3062,41.902,15.5958,35.5721,1.8562,-0.564,1.443,34,250,298,135,528,313,1032,589,114,14,2,1,0,0,0,0,0,0,0,0,0,0,11.3142,12.0721,8.4801,0,0,0,3,7,60,249,428,499,619,526,613,8122,1102,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,64,361,8095,1102,58,3,0,0,0,0,0,0,0,0,3,7,60,249,428,499,606,462,252,27,0,0,0,0,0,0,0,0,2.89771,0.1554,3.59996,1.88931,69520,96.6893,34.87248149,4794,2623,0,10,10.4985,11.5526,6.5569,168,98,115,118,171,251,374,532,503,651,537,730,7410,610,21,0,0,0,0,0,0,0,16,11,27,24,40,58,66,112,157,200,328,625,7401,610,21,0,0,0,0,0,0,0,152,87,88,94,131,193,308,420,346,451,209,105,9,0,0,0,0,0,0,0,0,0,-46503.624,1546.366
29,273,0.000075,9,13139,10490,2649,2.22E-25,30.2051,44.4873,14.2822,36.4506,1.554,0.5956,2.2221,28,231,254,156,488,254,1126,639,120,21,1,0,0,0,0,0,0,0,0,0,0,0,11.2668,11.9887,8.4081,0,0,0,0,10,86,294,448,463,605,516,676,9636,384,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,69,387,9622,384,20,1,0,0,0,0,0,0,0,0,0,10,86,294,448,463,598,447,289,14,0,0,0,0,0,0,0,0,2.88979,0.13519,3.59999,2.31156,74017,96.9345,34.80016106,5866,3392,0,0,10.7774,11.7328,6.994,95,72,73,73,150,201,377,547,450,633,488,661,9127,189,3,0,0,0,0,0,0,0,3,5,7,7,17,27,39,69,110,157,226,507,9124,189,3,0,0,0,0,0,0,0,92,67,66,66,133,174,338,478,340,476,262,154,3,0,0,0,0,0,0,0,0,0,-49851.304,1522.186
30,273,0.000075,10,13489,10820,2669,2.28E-25,31.2842,44.166,12.8818,36.7448,1.3937,0.7232,2.5696,33,260,291,205,547,230,1111,666,101,14,0,0,0,0,0,0,0,0,0,0,0,0,11.2692,11.9695,8.4301,0,0,0,0,4,78,296,459,468,617,497,688,10191,186,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,400,10170,185,5,0,0,0,0,0,0,0,0,0,0,4,78,296,459,468,612,442,288,21,1,0,0,0,0,0,0,0,2.88759,0.12671,3.59848,2.33686,76005,96.9147,34.83622,5998,3941,0,0,10.9021,11.8049,7.242,62,52,73,67,109,197,333,557,416,620,535,635,9731,102,0,0,0,0,0,0,0,0,2,3,5,4,6,6,22,57,66,114,246,465,9722,102,0,0,0,0,0,0,0,0,60,49,68,63,103,191,311,500,350,506,289,170,9,0,0,0,0,0,0,0,0,0,-51252.763,1489.227
31,273,0.0001,1,1339,807,532,2.27E-26,14.2281,20.7058,6.4777,16.3228,0.8614,0.7872,2.6442,0,44,72,0,61,195,196,57,10,11,2,0,0,0,0,0,0,0,0,0,0,0,11.0082,12.5143,8.7237,0,0,0,0,4,11,31,67,105,155,93,126,342,322,73,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,328,319,73,9,1,0,0,0,0,0,0,0,0,4,11,31,67,105,155,89,53,14,3,0,0,0,0,0,0,0,2.92412,0.23659,3.5995,2.19303,7370,95.3117,34.19382317,8,5,1,2,1.4354,1.4882,1.3553,581,324,182,80,55,40,29,22,11,5,2,4,3,1,0,0,0,0,0,0,0,0,347,192,115,47,31,25,18,11,8,3,2,4,3,1,0,0,0,0,0,0,0,0,234,132,67,33,24,15,11,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,-4905.1123,330.3777
32,273,0.0001,2,1347,822,525,2.28E-26,14.414,19.3,4.886,16.3559,0.793,0.2317,0.2434,0,45,71,1,73,220,176,51,0,4,1,0,0,0,0,0,0,0,0,0,0,0,11.0794,12.601,8.6971,0,0,0,0,2,4,34,60,136,134,100,110,319,341,98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,310,339,98,9,0,0,0,0,0,0,0,0,0,2,4,34,60,136,134,98,46,9,2,0,0,0,0,0,0,0,2.92648,0.23593,3.5998,2.06568,7462,95.3108,34.21021782,11,2,0,1,1.4729,1.4659,1.4838,556,343,175,103,59,38,31,10,13,9,1,3,6,0,0,0,0,0,0,0,0,0,350,210,108,59,27,18,16,7,9,8,1,3,6,0,0,0,0,0,0,0,0,0,206,133,67,44,32,20,15,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,-4947.3974,319.3726
33,273,0.0001,3,2593,1704,889,4.39E-26,16.9875,26.6338,9.6462,20.7837,1.7598,0.8404,0.8466,1,68,105,8,127,285,309,140,19,9,0,0,0,0,0,0,0,0,0,0,0,0,11.1716,12.4906,8.6434,0,0,0,0,3,14,76,110,188,220,190,204,752,701,130,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,125,736,701,130,5,0,0,0,0,0,0,0,0,0,3,14,76,110,188,219,184,79,16,0,0,0,0,0,0,0,0,2.92273,0.22524,3.59921,2.21818,14484,95.716,34.31357084,91,66,0,14,3.8064,4.8005,1.901,690,351,256,195,173,165,138,121,87,104,78,74,99,52,10,0,0,0,0,0,0,0,326,177,161,132,115,125,104,103,70,83,73,74,99,52,10,0,0,0,0,0,0,0,364,174,95,63,58,40,34,18,17,21,5,0,0,0,0,0,0,0,0,0,0,0,-9587.7687,550.8613
34,273,0.0001,4,3078,2092,986,5.21E-26,17.7693,27.9218,10.1525,21.9894,1.6266,0.3495,0.2089,5,143,143,17,220,253,340,146,18,8,1,0,0,0,0,0,0,0,0,0,0,0,11.2625,12.4646,8.712,0,0,1,0,5,15,73,109,192,294,188,213,1025,825,132,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,124,1001,824,132,6,0,0,0,0,0,0,0,1,0,5,15,73,109,192,294,183,89,24,1,0,0,0,0,0,0,0,2.91918,0.21447,3.59979,2.1609,17333,95.8587,34.46703257,247,219,0,26,6.3236,7.3322,4.1836,285,208,216,209,206,188,223,249,264,243,187,152,329,103,16,0,0,0,0,0,0,0,111,115,122,123,112,116,133,146,190,170,162,146,327,103,16,0,0,0,0,0,0,0,174,93,94,86,94,72,90,103,74,73,25,6,2,0,0,0,0,0,0,0,0,0,-11445.364,589.616
35,273,0.0001,5,4438,3021,1417,7.51E-26,16.9404,34.4028,17.4624,25.3372,3.2325,0.3201,-0.1577,6,195,215,16,282,337,512,242,28,13,2,1,0,0,0,0,0,0,0,0,0,0,11.215,12.4191,8.6478,0,0,1,1,10,19,114,171,309,368,277,284,1612,1086,179,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,148,1580,1084,179,7,0,0,0,0,0,0,0,1,1,10,19,114,171,309,365,257,136,32,2,0,0,0,0,0,0,0,2.9169,0.21017,3.59994,1.8642,24886,95.8815,34.58192964,554,363,0,14,7.4051,8.8355,4.3557,429,260,199,211,198,245,227,275,278,306,280,298,857,321,54,0,0,0,0,0,0,0,148,118,97,104,103,126,110,143,161,187,226,271,852,321,54,0,0,0,0,0,0,0,281,142,102,107,95,119,117,132,117,119,54,27,5,0,0,0,0,0,0,0,0,0,-16507.081,845.499
36,273,0.0001,6,5914,4189,1725,1.00E-25,19.79,36.8273,17.0373,27.9043,3.4113,0.0647,-0.5818,9,207,237,31,370,357,615,315,44,22,2,0,0,0,0,0,0,0,0,0,0,0,11.2438,12.3103,8.6539,0,0,0,1,12,21,125,236,357,460,330,341,2673,1204,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,174,2643,1199,147,7,0,0,0,0,0,0,0,0,1,12,21,125,236,357,458,313,167,30,5,0,0,0,0,0,0,0,2.91177,0.1981,3.59989,2.22856,33248,96.0759,34.7464234,1287,568,0,12,8.4099,9.9322,4.713,401,245,213,221,236,221,264,315,311,410,318,419,1866,431,43,0,0,0,0,0,0,0,95,101,96,98,107,96,123,132,164,210,243,388,1862,431,43,0,0,0,0,0,0,0,306,144,117,123,129,125,141,183,147,200,75,31,4,0,0,0,0,0,0,0,0,0,-22093.63,1030.11
37,273,0.0001,7,8458,6148,2310,1.43E-25,20.8798,41.3293,20.4496,31.4088,3.3222,-0.2741,0.1064,7,237,311,39,453,435,826,513,64,18,1,0,0,0,0,0,0,0,0,0,0,0,11.2447,12.2502,8.5688,0,1,1,2,8,30,195,343,500,575,454,539,4056,1536,208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,54,318,4018,1535,208,10,0,0,0,0,0,0,1,1,2,8,30,195,343,498,572,400,221,38,1,0,0,0,0,0,0,0,2.90939,0.1919,3.59982,2.32946,47554,96.244,34.74969157,2082,912,1,10,8.7082,10.1152,4.9636,609,367,266,245,218,260,336,385,437,560,437,583,3057,638,60,0,0,0,0,0,0,0,233,151,127,96,99,108,103,149,213,273,323,527,3048,638,60,0,0,0,0,0,0,0,376,216,139,149,119,152,233,236,224,287,114,56,9,0,0,0,0,0,0,0,0,0,-31664.589,1406.191
38,273,0.0001,8,10034,7610,2424,1.70E-25,23.9628,40.2703,16.3074,33.1992,2.6046,-0.5565,0.3197,15,263,299,63,467,352,957,530,90,25,3,0,0,0,0,0,0,0,0,0,0,0,11.354,12.2307,8.6015,0,3,1,0,14,49,229,309,455,617,490,556,5402,1686,213,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,300,5362,1685,213,10,0,0,0,0,0,0,3,1,0,14,49,229,309,453,616,453,256,40,1,0,0,0,0,0,0,0,2.90855,0.18308,3.59991,1.80495,56963,96.3983,34.87052992,3006,1359,0,13,9.8868,11.1452,5.9361,309,164,147,172,220,291,364,444,478,655,526,711,4492,955,106,0,0,0,0,0,0,0,63,49,51,66,48,88,107,147,191,257,362,637,4483,955,106,0,0,0,0,0,0,0,246,115,96,106,172,203,257,297,287,398,164,74,9,0,0,0,0,0,0,0,0,0,-37764.273,1468.667
39,273,0.0001,9,11418,8869,2549,1.93E-25,23.8003,42.88,19.0796,34.7246,2.3617,-0.5068,1.6052,8,283,310,89,511,320,1027,557,104,29,1,0,0,0,0,0,0,0,0,0,0,0,11.3708,12.174,8.5763,0,0,2,1,10,63,222,385,496,574,525,583,6755,1645,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,306,6708,1645,154,3,0,0,0,0,0,0,0,2,1,10,63,222,385,496,567,479,277,47,0,0,0,0,0,0,0,0,2.90586,0.17375,3.5999,1.97701,64916,96.5809,34.790465,3870,1842,0,14,10.367,11.4746,6.5131,173,114,110,135,192,257,388,479,530,645,612,806,5921,970,86,0,0,0,0,0,0,0,25,20,24,35,42,63,83,98,196,245,370,703,5909,970,86,0,0,0,0,0,0,0,148,94,86,100,150,194,305,381,334,400,242,103,12,0,0,0,0,0,0,0,0,0,-43093.455,1550.925
40,273,0.0001,10,12325,9691,2634,2.09E-25,24.8087,42.9801,18.1714,35.606,1.9616,-0.6508,3.1808,17,310,347,127,526,348,1062,565,114,17,2,0,0,0,0,0,0,0,0,0,0,0,11.3705,12.1352,8.5573,0,0,0,0,9,59,261,398,457,663,504,636,7730,1476,128,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,28,354,7694,1476,128,4,0,0,0,0,0,0,0,0,0,9,59,260,398,457,657,476,282,36,0,0,0,0,0,0,0,0,2.90205,0.16569,3.59981,2.07526,70071,96.6865,34.81398021,4558,2212,0,18,10.4376,11.4696,6.6409,179,134,106,120,215,274,359,495,502,769,573,772,6885,878,64,0,0,0,0,0,0,0,32,22,34,37,67,74,78,104,168,271,336,648,6878,878,64,0,0,0,0,0,0,0,147,112,72,83,148,200,281,391,334,498,237,124,7,0,0,0,0,0,0,0,0,0,-46612.003,1578.747
41,273,0.000125,1,1118,649,469,1.89E-26,12.2445,19.782,7.5375,15.339,1.1179,0.5717,1.5879,2,27,68,3,55,148,168,80,12,5,1,0,0,0,0,0,0,0,0,0,0,0,10.8014,12.4499,8.5203,0,2,1,0,1,9,34,75,105,118,81,97,290,240,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,58,277,238,60,5,0,0,0,0,0,0,2,1,0,1,9,34,75,105,117,71,39,13,2,0,0,0,0,0,0,0,2.92036,0.23893,3.59897,2.20879,6038,95.3069,34.11520354,18,17,1,6,2.2701,2.8644,1.4478,409,250,116,70,40,55,53,33,32,24,17,8,11,0,0,0,0,0,0,0,0,0,194,135,69,45,28,35,38,24,25,22,15,8,11,0,0,0,0,0,0,0,0,0,215,115,47,25,12,20,15,9,7,2,2,0,0,0,0,0,0,0,0,0,0,0,-4069.547,301.833
42,273,0.000125,2,1125,656,469,1.90E-26,12.5256,19.4923,6.9667,15.3178,1.0432,0.3851,1.2448,1,42,74,1,64,154,164,72,11,2,1,1,0,0,0,0,0,0,0,0,0,0,10.848,12.4649,8.5864,0,0,0,1,2,5,37,64,118,118,72,94,307,247,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,290,246,57,3,0,0,0,0,0,0,0,0,1,2,5,37,64,118,118,68,38,17,1,0,0,0,0,0,0,0,2.91118,0.22608,3.59979,2.39736,6102,95.2659,34.22200165,30,35,0,2,2.5956,3.221,1.7207,406,187,99,89,80,61,58,32,35,35,15,10,18,0,0,0,0,0,0,0,0,0,187,103,59,57,51,41,43,22,25,26,14,10,18,0,0,0,0,0,0,0,0,0,219,84,40,32,29,20,15,10,10,9,1,0,0,0,0,0,0,0,0,0,0,0,-4118.9404,279.8096
43,273,0.000125,3,1944,1203,741,3.29E-26,14.1089,27.7048,13.5959,18.825,2.1499,1.0389,1.7575,2,98,112,8,147,158,273,136,22,4,1,0,0,0,0,0,0,0,0,0,0,0,10.8981,12.33,8.5735,0,0,5,1,2,12,47,102,164,207,125,111,782,329,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,41,772,329,53,4,0,0,0,0,0,0,0,5,1,2,12,47,102,164,206,122,70,10,0,0,0,0,0,0,0,0,2.90254,0.19871,3.59986,1.80844,10593,95.7994,34.74515448,438,157,1,3,7.5123,9.665,4.0175,232,124,90,59,76,98,75,92,105,129,81,119,530,121,13,0,0,0,0,0,0,0,51,44,31,17,22,41,27,36,53,54,54,110,529,121,13,0,0,0,0,0,0,0,181,80,59,42,54,57,48,56,52,75,27,9,1,0,0,0,0,0,0,0,0,0,-7182.1526,418.8874
44,273,0.000125,4,2514,1568,946,4.26E-26,13.9614,36.1874,22.226,21.0384,3.5287,1.2218,2.3567,14,115,123,25,207,152,349,199,28,6,5,0,0,0,0,0,0,0,0,0,0,0,10.7144,12.1237,8.3784,0,0,0,2,7,16,82,154,221,245,160,117,1269,215,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,53,1263,215,21,5,0,0,0,0,0,0,0,0,2,7,16,82,154,220,244,151,64,6,0,0,0,0,0,0,0,0,2.88626,0.17145,3.59946,2.27341,13468,96.0027,34.75504989,772,368,0,20,8.6555,10.7296,5.2178,147,95,79,73,75,89,108,145,188,175,122,116,1026,71,5,0,0,0,0,0,0,0,21,19,20,16,15,18,20,32,89,54,61,102,1025,71,5,0,0,0,0,0,0,0,126,76,59,57,60,71,88,113,99,121,61,14,1,0,0,0,0,0,0,0,0,0,-9303.1939,526.5461
45,273,0.000125,5,3297,2100,1197,5.58E-26,13.9941,32.6611,18.667,23.0265,3.5746,0.3604,-0.5476,8,148,176,42,235,171,442,282,49,17,1,0,0,0,0,0,0,0,0,0,0,0,10.748,12.061,8.4444,0,0,0,0,6,28,99,209,242,307,214,169,1809,191,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,79,1791,191,19,4,0,0,0,0,0,0,0,0,0,6,28,99,209,242,305,200,90,18,0,0,0,0,0,0,0,0,2.88549,0.16163,3.59819,2.03188,17718,96.179,34.77341454,1080,563,0,46,8.8432,10.6571,5.6608,159,90,112,96,86,113,132,187,308,249,138,138,1417,71,1,0,0,0,0,0,0,0,30,20,35,26,15,28,25,30,171,67,59,110,1412,71,1,0,0,0,0,0,0,0,129,70,77,70,71,85,107,157,137,182,79,28,5,0,0,0,0,0,0,0,0,0,-12242.025,649.245
46,273,0.000125,6,4896,3126,1770,8.29E-26,14.0298,38.5229,24.493,26.5001,4.8136,0.057,-0.4002,13,177,260,49,307,307,681,403,60,11,1,0,0,0,0,0,0,0,0,0,0,0,10.7614,12.0646,8.4599,0,0,1,0,7,31,173,273,372,453,339,301,2561,327,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,39,148,2549,326,53,5,0,0,0,0,0,0,0,1,0,7,31,173,273,371,448,300,153,12,1,0,0,0,0,0,0,0,2.886,0.16609,3.59963,2.26616,26344,96.099,34.7047547,1443,787,3,66,7.9453,9.7889,4.6893,511,260,171,153,159,153,198,221,427,317,172,195,1899,59,1,0,0,0,0,0,0,0,149,100,75,46,51,47,43,48,256,109,92,151,1899,59,1,0,0,0,0,0,0,0,362,160,96,107,108,106,155,173,171,208,80,44,0,0,0,0,0,0,0,0,0,0,-18175.428,967.932
47,273,0.000125,7,5995,4056,1939,1.01E-25,15.1562,40.4067,25.2505,28.1503,4.5634,-0.1782,-0.4759,11,237,324,42,386,289,751,422,71,20,0,0,0,0,0,0,0,0,0,0,0,0,10.9328,12.0905,8.5111,0,0,2,0,11,32,156,316,414,479,383,346,3272,518,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,176,3245,516,61,5,0,0,0,0,0,0,0,2,0,11,32,156,316,414,475,334,170,27,2,0,0,0,0,0,0,0,2.89226,0.16878,3.59989,1.92433,32771,96.2752,34.70180492,1841,976,1,73,8.9294,10.5173,5.608,242,155,178,164,196,221,262,326,508,477,307,318,2481,151,9,0,0,0,0,0,0,0,41,43,71,45,54,60,58,84,322,190,176,273,2479,151,9,0,0,0,0,0,0,0,201,112,107,119,142,161,204,242,186,287,131,45,2,0,0,0,0,0,0,0,0,0,-22358.967,1081.483
48,273,0.000125,8,7728,5408,2320,1.31E-25,17.2055,43.0026,25.7971,30.4517,4.266,-0.3271,-0.1915,25,212,297,72,448,351,861,521,103,34,2,0,0,0,0,0,0,0,0,0,0,0,10.9677,12.0497,8.4453,0,1,0,1,12,57,205,366,485,618,441,427,4484,566,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,80,232,4452,566,61,4,0,0,0,0,0,0,1,0,1,12,57,205,366,485,605,361,195,32,0,0,0,0,0,0,0,0,2.89068,0.16028,3.59972,1.90437,42379,96.3925,34.76559281,2640,1377,1,105,9.1165,10.6553,5.5293,315,221,198,192,210,230,330,373,665,555,345,403,3512,170,9,0,0,0,0,0,0,0,68,50,72,56,65,57,70,77,425,228,210,342,3509,170,9,0,0,0,0,0,0,0,247,171,126,136,145,173,260,296,240,327,135,61,3,0,0,0,0,0,0,0,0,0,-28904.787,1311.693
49,273,0.000125,9,9179,6457,2722,1.55E-25,18.0157,45.3444,27.3287,32.1433,4.5618,-0.2932,0.3341,27,302,353,90,557,397,998,631,113,25,1,0,0,0,0,0,0,0,0,0,0,0,10.9805,12.0455,8.4541,0,1,0,0,14,58,269,401,574,733,490,533,5377,667,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,79,293,5342,665,55,7,0,0,0,0,0,0,1,0,0,14,58,269,401,571,720,411,240,35,2,0,0,0,0,0,0,0,2.89079,0.16029,3.59997,2.20558,50395,96.3703,34.80394199,3189,1607,0,136,9.2529,10.6853,5.8549,276,220,238,214,253,307,413,467,844,620,392,441,4236,247,11,0,0,0,0,0,0,0,56,63,97,66,85,74,85,104,541,207,225,366,4230,247,11,0,0,0,0,0,0,0,220,157,141,148,168,233,328,363,303,413,167,75,6,0,0,0,0,0,0,0,0,0,-34342.547,1547.343
50,273,0.000125,10,10477,7627,2850,1.77E-25,18.4509,45.3167,26.8657,33.4341,3.9869,-0.721,1.0467,27,281,355,96,526,400,1115,628,149,27,5,0,0,0,0,0,0,0,0,0,0,0,11.0862,12.0597,8.4811,0,1,1,3,15,67,269,431,561,730,599,556,6309,855,75,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,88,310,6269,855,75,5,0,0,0,0,0,0,1,1,3,15,67,269,430,559,708,511,246,40,0,0,0,0,0,0,0,0,2.89312,0.16079,3.5996,1.87656,58075,96.4262,34.8718992,3791,1854,2,149,9.4731,10.841,5.8126,309,232,235,247,310,306,371,462,867,663,443,571,5052,387,22,0,0,0,0,0,0,0,43,68,104,85,104,73,74,93,546,262,257,466,5043,387,22,0,0,0,0,0,0,0,266,164,131,162,206,233,297,369,321,401,186,105,9,0,0,0,0,0,0,0,0,0,-39319.989,1645.081
51,273,0.00015,1,942,518,424,1.59E-26,10.2063,19.078,8.8716,14.4518,1.4412,0.215,0.0512,0,22,57,1,46,139,142,70,17,8,2,0,0,0,0,0,0,0,0,0,0,0,10.7113,12.5154,8.5071,0,2,1,2,7,5,40,52,89,98,82,76,234,198,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,221,197,49,7,0,0,0,0,0,0,2,1,2,7,5,40,52,89,98,77,37,13,1,0,0,0,0,0,0,0,2.92129,0.23852,3.59944,1.81047,5045,95.0535,34.17235195,1,3,1,4,1.1401,1.166,1.1085,434,240,125,66,37,19,11,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,229,144,71,32,15,11,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,205,96,54,34,22,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3417.0236,266.1964
52,273,0.00015,2,946,530,416,1.60E-26,10.3859,18.497,8.1111,14.4198,1.2717,-0.0023,0.5239,0,28,60,1,46,171,140,49,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10.9006,12.6528,8.6683,0,0,0,0,3,3,21,72,98,100,65,72,212,220,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,197,217,75,5,0,0,0,0,0,0,0,0,0,3,3,21,72,98,100,65,36,15,3,0,0,0,0,0,0,0,2.91928,0.23512,3.59877,2.32054,5156,95.1967,34.09487951,0,4,1,1,1.0867,1.0264,1.1635,434,263,114,63,39,17,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,247,156,57,31,24,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187,107,57,32,15,8,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-3452.0799,246.7801
53,273,0.00015,3,1574,940,634,2.66E-26,11.9252,24.7508,12.8256,17.5298,2.2912,0.62,0.2163,0,66,89,5,92,226,217,87,10,2,0,0,0,0,0,0,0,0,0,0,0,0,10.8996,12.4128,8.6562,0,0,0,0,2,5,40,83,163,163,117,133,467,323,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,450,323,75,3,0,0,0,0,0,0,0,0,0,2,5,40,83,163,163,112,49,17,0,0,0,0,0,0,0,0,2.91338,0.22231,3.59998,2.2892,8578,95.3939,34.21707677,35,61,1,14,2.5426,3.0926,1.7271,540,296,182,113,98,71,57,67,49,40,14,18,23,5,1,0,0,0,0,0,0,0,253,169,121,80,61,48,37,48,36,27,13,18,23,5,1,0,0,0,0,0,0,0,287,127,61,33,37,23,20,19,13,13,1,0,0,0,0,0,0,0,0,0,0,0,-5779.1916,375.1484
